id2,firmid,brndid,sizeid,cityid,yearid,montid,price,quantity,msize,miles,calor_raw,dist,distbutfor,yearcityid,fiscid,prodid,dateid,fisccity,coalid,leadid,import,cdid,share,inshr,outshr,logcondshr,logodds,calor,mcpost,mpost,cpost,apost
40403020104,4,4,3,2,1,4,8.854981106304594,3338.501060062288,344245.5,0.621999979019165,102,1.8407268524169922,1.8407268524169922,2,2006,4,1,5,1,0,0,2,0.00969802382329555,0.17351781576814346,0.8264821842318566,-2.8843581434613386,-4.445256226153925,-0.18500000000000005,0,0,0,0
20502020104,2,5,2,2,1,4,14.238027295156728,3333.784732930628,344245.5,1.1749999523162842,148,3.477257251739502,3.477257251739502,2,2006,5,1,5,0,0,1,2,0.00968432334752561,0.17351781576814346,0.8264821842318566,-2.8857718502669156,-4.446669932959502,0.2749999999999999,0,0,0,0
30702020104,3,7,2,2,1,4,14.340571783483103,2746.113475857854,344245.5,0.46399998664855957,166,1.3731467723846436,1.3731467723846436,2,2006,6,1,5,0,0,1,2,0.007977194983980486,0.17351781576814346,0.8264821842318566,-3.079693434755603,-4.64059151744819,0.45499999999999985,0,0,0,0
51302020104,5,13,2,2,1,4,14.195581007708306,7887.265536377845,344245.5,0.22699999809265137,113,0.671776533126831,0.671776533126831,2,2006,7,1,5,1,0,0,2,0.022911746228717136,0.17351781576814346,0.8264821842318566,-2.024630563852372,-3.5855286465449585,-0.07500000000000018,0,0,0,0
51303020104,5,13,3,2,1,4,12.994559446421322,8497.644509990783,344245.5,0.22699999809265137,113,0.671776533126831,0.671776533126831,2,2006,8,1,5,1,0,0,2,0.024684838320299853,0.17351781576814346,0.8264821842318566,-1.9500910566828613,-3.510989139375448,-0.07500000000000018,0,0,0,0
10102030104,1,1,2,3,1,4,16.922173989353546,2066.8807884695484,75346.69921875,0.05140000209212303,110,0.15211153030395508,0.15211153030395508,3,2006,1,1,9,1,1,0,3,0.027431603638918344,0.16521902757394755,0.8347809724260524,-1.7955762672754316,-3.4154736157722723,-0.10499999999999998,0,0,0,0
10103030104,1,1,3,3,1,4,13.54053488340527,2332.960169359524,75346.69921875,0.05140000209212303,110,0.15211153030395508,0.15211153030395508,3,2006,2,1,9,1,1,0,3,0.03096300426627007,0.16521902757394755,0.8347809724260524,-1.6744789524353707,-3.2943763009322113,-0.10499999999999998,0,0,0,0
40402030104,4,4,2,3,1,4,11.533639111459538,586.7129667902559,75346.69921875,0.5690000057220459,102,1.6838804483413696,1.6838804483413696,3,2006,3,1,9,1,0,0,3,0.007786843655710569,0.16521902757394755,0.8347809724260524,-3.0548364346823864,-4.674733783179227,-0.18500000000000005,0,0,0,0
40403030104,4,4,3,3,1,4,8.880663594769716,1419.492606183178,75346.69921875,0.5690000057220459,102,1.6838804483413696,1.6838804483413696,3,2006,4,1,9,1,0,0,3,0.01883947964411874,0.16521902757394755,0.8347809724260524,-2.171317384445472,-3.7912147329423127,-0.18500000000000005,0,0,0,0
20502030104,2,5,2,3,1,4,14.025137774181589,860.7752349713901,75346.69921875,2.3480000495910645,148,6.948596477508545,6.948596477508545,3,2006,5,1,9,0,0,1,3,0.011424193015706605,0.16521902757394755,0.8347809724260524,-2.671538732386257,-4.291436080883098,0.2749999999999999,0,0,0,0
30702030104,3,7,2,3,1,4,14.435121826266137,1085.0392872257275,75346.69921875,0,166,0,0,3,2006,6,1,9,0,0,1,3,0.014400621373944884,0.16521902757394755,0.8347809724260524,-2.440000676853963,-4.059898025350804,0.45499999999999985,0,0,0,0
51302030104,5,13,2,3,1,4,17.63198576677899,1034.8118940209927,75346.69921875,0.7409999966621399,113,2.192891836166382,2.192891836166382,3,2006,7,1,9,1,0,0,3,0.013734004339283387,0.16521902757394755,0.8347809724260524,-2.4873972073230024,-4.107294555819843,-0.07500000000000018,0,0,0,0
51303030104,5,13,3,3,1,4,13.097135865447733,3062.0354288079707,75346.69921875,0.7409999966621399,113,2.192891836166382,2.192891836166382,3,2006,8,1,9,1,0,0,3,0.040639277639994933,0.16521902757394755,0.8347809724260524,-1.4025370049675043,-3.022434353464345,-0.07500000000000018,0,0,0,0
10102040104,1,1,2,4,1,4,13.6756298405789,5198.301242741414,361799.3671875,0.1469999998807907,110,0.4350270926952362,0.4350270926952362,4,2006,1,1,13,1,1,0,4,0.014367911373508376,0.11158289586178423,0.8884171041382157,-2.049770432098059,-4.124444001363486,-0.10499999999999998,0,0,0,0
10103040104,1,1,3,4,1,4,11.54193879095731,6782.801192813178,361799.3671875,0.1469999998807907,110,0.4350270926952362,0.4350270926952362,4,2006,2,1,13,1,1,0,4,0.018747410327276882,0.11158289586178423,0.8884171041382157,-1.7837121483150389,-3.858385717580466,-0.10499999999999998,0,0,0,0
40402040104,4,4,2,4,1,4,9.241373504109315,5651.051507985277,361799.3671875,0.4009999930858612,102,1.18670654296875,1.18670654296875,4,2006,3,1,13,1,0,0,4,0.015619296274381427,0.11158289586178423,0.8884171041382157,-1.9662606847738893,-4.040934254039316,-0.18500000000000005,0,0,0,0
40403040104,4,4,3,4,1,4,7.295171564975859,8631.361920076757,361799.3671875,0.4009999930858612,102,1.18670654296875,1.18670654296875,4,2006,4,1,13,1,0,0,4,0.023856763452003535,0.11158289586178423,0.8884171041382157,-1.5427000152884642,-3.6173735845538912,-0.18500000000000005,0,0,0,0
20502040104,2,5,2,4,1,4,14.604688391593506,3630.6193481317746,361799.3671875,1.9570000171661377,148,5.791483402252197,5.791483402252197,4,2006,5,1,13,0,0,1,4,0.010034896899778798,0.11158289586178423,0.8884171041382157,-2.4086990671813933,-4.48337263644682,0.2749999999999999,0,0,0,0
30702040104,3,7,2,4,1,4,14.260394404031285,3257.684396741133,361799.3671875,0.3610000014305115,166,1.0683319568634033,1.0683319568634033,4,2006,6,1,13,0,0,1,4,0.009004118559037889,0.11158289586178423,0.8884171041382157,-2.5170856849819536,-4.59175925424738,0.45499999999999985,0,0,0,0
51302040104,5,13,2,4,1,4,14.020781951937025,2624.4744567665252,361799.3671875,0.42899999022483826,113,1.269568920135498,1.269568920135498,4,2006,7,1,13,1,0,0,4,0.00725394982630362,0.11158289586178423,0.8884171041382157,-2.7332216511709646,-4.807895220436391,-0.07500000000000018,0,0,0,0
51303040104,5,13,3,4,1,4,10.426265972878031,4594.327046486186,361799.3671875,0.42899999022483826,113,1.269568920135498,1.269568920135498,4,2006,8,1,13,1,0,0,4,0.012698549149493699,0.11158289586178423,0.8884171041382157,-2.1732800285727256,-4.247953597838152,-0.07500000000000018,0,0,0,0
10102050104,1,1,2,5,1,4,13.363134104736623,24327.426079726196,613831.078125,0.2720000147819519,110,0.8049481511116028,0.8049481511116028,5,2006,1,1,17,1,1,0,5,0.039632118585517725,0.22679360302682416,0.7732063969731758,-1.7444005011983224,-2.970906155766071,-0.10499999999999998,0,0,0,0
10103050104,1,1,3,5,1,4,11.52617086280394,39857.11331595767,613831.078125,0.2720000147819519,110,0.8049481511116028,0.8049481511116028,5,2006,2,1,17,1,1,0,5,0.0649317291618806,0.22679360302682416,0.7732063969731758,-1.2507039687707342,-2.477209623338483,-0.10499999999999998,0,0,0,0
40402050104,4,4,2,5,1,4,8.779999697357445,6785.503712072105,613831.078125,0.30399999022483826,102,0.8996478319168091,0.8996478319168091,5,2006,3,1,17,1,0,0,5,0.011054350217651103,0.22679360302682416,0.7732063969731758,-3.021216330761204,-4.247721985328953,-0.18500000000000005,0,0,0,0
40403050104,4,4,3,5,1,4,7.730504669275547,10727.44269027585,613831.078125,0.30399999022483826,102,0.8996478319168091,0.8996478319168091,5,2006,4,1,17,1,0,0,5,0.017476213037377886,0.22679360302682416,0.7732063969731758,-2.563199664809278,-3.7897053193770263,-0.18500000000000005,0,0,0,0
20502050104,2,5,2,5,1,4,13.922435449614493,5420.537798420144,613831.078125,1.5440000295639038,148,4.5692644119262695,4.5692644119262695,5,2006,5,1,17,0,0,1,5,0.008830666923834558,0.22679360302682416,0.7732063969731758,-3.2458098250299585,-4.472315479597707,0.2749999999999999,0,0,0,0
30702050104,3,7,2,5,1,4,14.144681200348966,4486.045533318659,613831.078125,0.20900000631809235,166,0.618507981300354,0.618507981300354,5,2006,6,1,17,0,0,1,5,0.0073082737143607525,0.22679360302682416,0.7732063969731758,-3.4350332742199923,-4.661538928787741,0.45499999999999985,0,0,0,0
51302050104,5,13,2,5,1,4,13.032947976011634,18366.61748745396,613831.078125,0.12099999934434891,113,0.3580835461616516,0.3580835461616516,5,2006,7,1,17,1,0,0,5,0.029921289654405214,0.22679360302682416,0.7732063969731758,-2.025470110506734,-3.2519757650744827,-0.07500000000000018,0,0,0,0
51303050104,5,13,3,5,1,4,11.428342889558834,29242.275240584153,613831.078125,0.12099999934434891,113,0.3580835461616516,0.3580835461616516,5,2006,8,1,17,1,0,0,5,0.04763896173179632,0.22679360302682416,0.7732063969731758,-1.5603894159000118,-2.7868950704677604,-0.07500000000000018,0,0,0,0
10102010201,1,1,2,1,2,1,15.073518477462423,17914.393840229437,317712.8671875,0.04209999740123749,110,0.11465343087911606,0.11465343087911606,6,2006,1,2,1,1,1,0,6,0.056385484160001484,0.20059804124867614,0.7994019587513239,-1.269091358688666,-2.651652144222817,-0.10499999999999998,0,0,0,0
10103010201,1,1,3,1,2,1,15.15664594104885,8805.938013178917,317712.8671875,0.04209999740123749,110,0.11465343087911606,0.11465343087911606,6,2006,2,2,1,1,1,0,6,0.027716655265277765,0.20059804124867614,0.7994019587513239,-1.979269605401172,-3.361830390935323,-0.10499999999999998,0,0,0,0
40402010201,4,4,2,1,2,1,10.09869830937411,4972.465794501611,317712.8671875,0.5410000085830688,102,1.4733375310897827,1.4733375310897827,6,2006,3,2,1,1,0,0,6,0.015650816532926513,0.20059804124867614,0.7994019587513239,-2.550780020763927,-3.9333408062980784,-0.18500000000000005,0,0,0,0
40403010201,4,4,3,1,2,1,10.158078874222234,2075.3819908807836,317712.8671875,0.5410000085830688,102,1.4733375310897827,1.4733375310897827,6,2006,4,2,1,1,0,0,6,0.006532256654421193,0.20059804124867614,0.7994019587513239,-3.4245506448218936,-4.807111430356045,-0.18500000000000005,0,0,0,0
20502010201,2,5,2,1,2,1,15.868607755093382,3984.96619531208,317712.8671875,1.2999999523162842,148,3.5403671264648438,3.5403671264648438,6,2006,5,2,1,0,0,1,6,0.012542665428027283,0.20059804124867614,0.7994019587513239,-2.7721670443294126,-4.154727829863564,0.2749999999999999,0,0,0,0
30702010201,3,7,2,1,2,1,15.650686838474305,3379.953330940911,317712.8671875,0.3179999887943268,166,0.8660283088684082,0.8660283088684082,6,2006,6,2,1,0,0,1,6,0.010638389816759335,0.20059804124867614,0.7994019587513239,-2.93683397156677,-4.3193947571009215,0.45499999999999985,0,0,0,0
51302010201,5,13,2,1,2,1,15.281673494806078,14215.42837978512,317712.8671875,0.18299999833106995,113,0.4983747899532318,0.4983747899532318,6,2006,7,2,1,1,0,0,6,0.04474300492021246,0.20059804124867614,0.7994019587513239,-1.5003679931465979,-2.882928778680749,-0.07500000000000018,0,0,0,0
51303010201,5,13,3,1,2,1,14.959911912644714,8384.051292484433,317712.8671875,0.18299999833106995,113,0.4983747899532318,0.4983747899532318,6,2006,8,2,1,1,0,0,6,0.02638876847105012,0.20059804124867614,0.7994019587513239,-2.028364628091179,-3.41092541362533,-0.07500000000000018,0,0,0,0
10102020201,1,1,2,2,2,1,14.662276673404197,16075.827810647203,344245.5,0.1420000046491623,110,0.3867170512676239,0.3867170512676239,7,2006,1,2,5,1,1,0,7,0.04669873044280086,0.17212938172343548,0.8278706182765645,-1.3045294344342693,-2.875139905129271,-0.10499999999999998,0,0,0,0
10103020201,1,1,3,2,2,1,13.393189442161312,13462.354195875996,344245.5,0.1420000046491623,110,0.3867170512676239,0.3867170512676239,7,2006,2,2,5,1,1,0,7,0.039106841471786835,0.17212938172343548,0.8278706182765645,-1.4819489879723997,-3.0525594586674014,-0.10499999999999998,0,0,0,0
40402020201,4,4,2,2,2,1,9.461836322601892,4786.320441162263,344245.5,0.621999979019165,102,1.6939295530319214,1.6939295530319214,7,2006,3,2,5,1,0,0,7,0.013903799588265533,0.17212938172343548,0.8278706182765645,-2.5160842589039314,-4.086694729598933,-0.18500000000000005,0,0,0,0
40403020201,4,4,3,2,2,1,8.725113459747837,3159.318504756365,344245.5,0.621999979019165,102,1.6939295530319214,1.6939295530319214,7,2006,4,2,5,1,0,0,7,0.009177515769287806,0.17212938172343548,0.8278706182765645,-2.931489858717942,-4.502100329412944,-0.18500000000000005,0,0,0,0
20502020201,2,5,2,2,2,1,14.611983532769516,2888.973699125416,344245.5,1.1749999523162842,148,3.1999473571777344,3.1999473571777344,7,2006,5,2,5,0,0,1,7,0.008392190164070164,0.17212938172343548,0.8278706182765645,-3.02094488236245,-4.591555353057451,0.2749999999999999,0,0,0,0
30702020201,3,7,2,2,2,1,14.195568178151799,2604.0757540276163,344245.5,0.46399998664855957,166,1.2636387348175049,1.2636387348175049,7,2006,6,2,5,0,0,1,7,0.007564589091295649,0.17212938172343548,0.8278706182765645,-3.124768384674729,-4.69537885536973,0.45499999999999985,0,0,0,0
51302020201,5,13,2,2,2,1,14.267837018668963,7879.313367453999,344245.5,0.22699999809265137,113,0.6182026267051697,0.6182026267051697,7,2006,7,2,5,1,0,0,7,0.022888645944403044,0.17212938172343548,0.8278706182765645,-2.0176054360430413,-3.5882159067380432,-0.07500000000000018,0,0,0,0
51303020201,5,13,3,2,2,1,13.221956294380893,8398.581303026049,344245.5,0.22699999809265137,113,0.6182026267051697,0.6182026267051697,7,2006,8,2,5,1,0,0,7,0.02439706925152558,0.17212938172343548,0.8278706182765645,-1.9537834009179342,-3.524393871612936,-0.07500000000000018,0,0,0,0
10102030201,1,1,2,3,2,1,16.32491112324528,2397.7227134739724,75346.69921875,0.05140000209212303,110,0.13998068869113922,0.13998068869113922,8,2006,1,2,9,1,1,0,8,0.03182253155526818,0.18788495831363713,0.8121150416863628,-1.7756552733001096,-3.2394674287157086,-0.10499999999999998,0,0,0,0
10103030201,1,1,3,3,2,1,13.514945797850887,2739.5801665683684,75346.69921875,0.05140000209212303,110,0.13998068869113922,0.13998068869113922,8,2006,2,2,9,1,1,0,8,0.036359657356916104,0.18788495831363713,0.8121150416863628,-1.6423700060267903,-3.1061821614423892,-0.10499999999999998,0,0,0,0
40402030201,4,4,2,3,2,1,10.81164147270292,647.9783216576723,75346.69921875,0.5690000057220459,102,1.5495915412902832,1.5495915412902832,8,2006,3,2,9,1,0,0,8,0.00859995631363269,0.18788495831363713,0.8121150416863628,-3.084072728228089,-4.547884883643688,-0.18500000000000005,0,0,0,0
40403030201,4,4,3,3,2,1,8.643066198272626,1686.4116149489755,75346.69921875,0.5690000057220459,102,1.5495915412902832,1.5495915412902832,8,2006,4,2,9,1,0,0,8,0.022382023797126237,0.18788495831363713,0.8121150416863628,-2.1275717240431407,-3.5913838794587396,-0.18500000000000005,0,0,0,0
20502030201,2,5,2,3,2,1,13.977979170443783,804.3428407532895,75346.69921875,2.3480000495910645,148,6.394448280334473,6.394448280334473,8,2006,5,2,9,0,0,1,8,0.010675223322233193,0.18788495831363713,0.8121150416863628,-2.867904372653109,-4.331716528068708,0.2749999999999999,0,0,0,0
30702030201,3,7,2,3,2,1,14.364031726619153,1079.8309377577766,75346.69921875,0,166,0,0,8,2006,6,2,9,0,0,1,8,0.014331496256030564,0.18788495831363713,0.8121150416863628,-2.5733702010372013,-4.0371823564528,0.45499999999999985,0,0,0,0
51302030201,5,13,2,3,2,1,16.851439210699027,1336.2149613571323,75346.69921875,0.7409999966621399,113,2.0180094242095947,2.0180094242095947,8,2006,7,2,9,1,0,0,8,0.017734220280543035,0.18788495831363713,0.8121150416863628,-2.3603337294156606,-3.8241458848312595,-0.07500000000000018,0,0,0,0
51303030201,5,13,3,3,2,1,12.935055025141363,3464.429885267813,75346.69921875,0.7409999966621399,113,2.0180094242095947,2.0180094242095947,8,2006,8,2,9,1,0,0,8,0.04597984943188713,0.18788495831363713,0.8121150416863628,-1.407626606978425,-2.871438762394024,-0.07500000000000018,0,0,0,0
10102040201,1,1,2,4,2,1,13.936162006973326,4863.231479315544,361799.3671875,0.1469999998807907,110,0.40033385157585144,0.40033385157585144,9,2006,1,2,13,1,1,0,9,0.013441791004557528,0.10048030339589739,0.8995196966041026,-2.01159313669642,-4.203492364947222,-0.10499999999999998,0,0,0,0
10103040201,1,1,3,4,2,1,11.31109926474829,6096.093743393158,361799.3671875,0.1469999998807907,110,0.40033385157585144,0.40033385157585144,9,2006,2,2,13,1,1,0,9,0.016849376467355456,0.10048030339589739,0.8995196966041026,-1.7856480709719174,-3.9775472992227194,-0.10499999999999998,0,0,0,0
40402040201,4,4,2,4,2,1,9.13261511282141,5038.432395489788,361799.3671875,0.4009999930858612,102,1.0920671224594116,1.0920671224594116,9,2006,3,2,13,1,0,0,9,0.013926039823277678,0.10048030339589739,0.8995196966041026,-1.9762012660295554,-4.168100494280357,-0.18500000000000005,0,0,0,0
40403040201,4,4,3,4,2,1,7.295193743146145,6973.309445505274,361799.3671875,0.4009999930858612,102,1.0920671224594116,1.0920671224594116,9,2006,4,2,13,1,0,0,9,0.019273968055039205,0.10048030339589739,0.8995196966041026,-1.651206342165246,-3.843105570416048,-0.18500000000000005,0,0,0,0
20502040201,2,5,2,4,2,1,14.57482729739312,3526.81178117538,361799.3671875,1.9570000171661377,148,5.329614639282227,5.329614639282227,9,2006,5,2,13,0,0,1,9,0.009747976644048783,0.10048030339589739,0.8995196966041026,-2.3329019823944375,-4.524801210645239,0.2749999999999999,0,0,0,0
30702040201,3,7,2,4,2,1,14.314743106093962,2671.3676625758326,361799.3671875,0.3610000014305115,166,0.9831327795982361,0.9831327795982361,9,2006,6,2,13,0,0,1,9,0.007383560903774094,0.10048030339589739,0.8995196966041026,-2.6107056926512353,-4.802604920902037,0.45499999999999985,0,0,0,0
51302040201,5,13,2,4,2,1,13.776636140679987,2587.2580736319105,361799.3671875,0.42899999022483826,113,1.168321132659912,1.168321132659912,9,2006,7,2,13,1,0,0,9,0.007151085126942972,0.10048030339589739,0.8995196966041026,-2.6426976109842384,-4.83459683923504,-0.07500000000000018,0,0,0,0
51303040201,5,13,3,4,2,1,10.105682753752891,4597.205602356794,361799.3671875,0.42899999022483826,113,1.168321132659912,1.168321132659912,9,2006,8,2,13,1,0,0,9,0.012706505370901669,0.10048030339589739,0.8995196966041026,-2.067847625934074,-4.2597468541848755,-0.07500000000000018,0,0,0,0
10102050201,1,1,2,5,2,1,13.346383175900112,22417.768815132098,613831.078125,0.2720000147819519,110,0.7407538294792175,0.7407538294792175,10,2006,1,2,17,1,1,0,10,0.036521071698762966,0.16849492389355805,0.831505076106442,-1.5290162232514606,-3.125348002546149,-0.10499999999999998,0,0,0,0
10103050201,1,1,3,5,2,1,11.71560986486878,27539.712791196085,613831.078125,0.2720000147819519,110,0.7407538294792175,0.7407538294792175,10,2006,2,2,17,1,1,0,10,0.04486529563690147,0.16849492389355805,0.831505076106442,-1.3232410538721944,-2.9195728331668827,-0.10499999999999998,0,0,0,0
40402050201,4,4,2,5,2,1,9.066384556226852,5432.872217552577,613831.078125,0.30399999022483826,102,0.8279012441635132,0.8279012441635132,10,2006,3,2,17,1,0,0,10,0.008850761082589292,0.16849492389355805,0.831505076106442,-2.9464021707229513,-4.542733950017639,-0.18500000000000005,0,0,0,0
40403050201,4,4,3,5,2,1,8.088527863652669,6845.129569294956,613831.078125,0.30399999022483826,102,0.8279012441635132,0.8279012441635132,10,2006,4,2,17,1,0,0,10,0.011151487458412818,0.16849492389355805,0.831505076106442,-2.715332730727342,-4.311664510022029,-0.18500000000000005,0,0,0,0
20502050201,2,5,2,5,2,1,13.879960113777608,4990.7678167450695,613831.078125,1.5440000295639038,148,4.204867362976074,4.204867362976074,10,2006,5,2,17,0,0,1,10,0.00813052319212934,0.16849492389355805,0.831505076106442,-3.031280349313281,-4.627612128607969,0.2749999999999999,0,0,0,0
30702050201,3,7,2,5,2,1,14.208702558068802,3767.420724188739,613831.078125,0.20900000631809235,166,0.5691821575164795,0.5691821575164795,10,2006,6,2,17,0,0,1,10,0.00613755291715866,0.16849492389355805,0.831505076106442,-3.3124795090540777,-4.908811288348765,0.45499999999999985,0,0,0,0
51302050201,5,13,2,5,2,1,13.616218315414518,14109.780263417317,613831.078125,0.12099999934434891,113,0.32952648401260376,0.32952648401260376,10,2006,7,2,17,1,0,0,10,0.022986422105763786,0.16849492389355805,0.831505076106442,-1.992001925697543,-3.5883337049922313,-0.07500000000000018,0,0,0,0
51303050201,5,13,3,5,2,1,11.752325880894933,18323.968594645718,613831.078125,0.12099999934434891,113,0.32952648401260376,0.32952648401260376,10,2006,8,2,17,1,0,0,10,0.02985180980183972,0.16849492389355805,0.831505076106442,-1.7306601561997865,-3.326991935494475,-0.07500000000000018,0,0,0,0
10102010202,1,1,2,1,2,2,15.114093605281656,21085.68785835733,317712.8671875,0.04209999740123749,110,0.128103107213974,0.128103107213974,6,2006,1,3,1,1,1,0,11,0.06636711961027847,0.2879140668363402,0.7120859331636598,-1.4674603093267515,-2.372996849529968,-0.10499999999999998,0,0,0,0
10103010202,1,1,3,1,2,2,14.630640644363066,15592.890713336179,317712.8671875,0.04209999740123749,110,0.128103107213974,0.128103107213974,6,2006,2,3,1,1,1,0,11,0.04907856219790415,0.2879140668363402,0.7120859331636598,-1.7692397322292035,-2.6747762724324198,-0.10499999999999998,0,0,0,0
40402010202,4,4,2,1,2,2,9.93274388543017,7215.091433776818,317712.8671875,0.5410000085830688,102,1.6461708545684814,1.6461708545684814,6,2006,3,3,1,1,0,0,11,0.02270947191294834,0.2879140668363402,0.7120859331636598,-2.5398799542274126,-3.445416494430629,-0.18500000000000005,0,0,0,0
40403010202,4,4,3,1,2,2,10.007359728958818,3496.651518237116,317712.8671875,0.5410000085830688,102,1.6461708545684814,1.6461708545684814,6,2006,4,3,1,1,0,0,11,0.011005696902333979,0.2879140668363402,0.7120859331636598,-3.2642490176250565,-4.1697855578282725,-0.18500000000000005,0,0,0,0
20502010202,2,5,2,1,2,2,15.636400127190756,6968.181712630057,317712.8671875,1.2999999523162842,148,3.9556782245635986,3.9556782245635986,6,2006,5,3,1,0,0,1,11,0.021932324536663307,0.2879140668363402,0.7120859331636598,-2.574700501735312,-3.480237041938528,0.2749999999999999,0,0,0,0
30702010202,3,7,2,1,2,2,15.222483468475128,4377.527344099126,317712.8671875,0.3179999887943268,166,0.967619776725769,0.967619776725769,6,2006,6,3,1,0,0,1,11,0.013778250100005248,0.2879140668363402,0.7120859331636598,-3.039570787438362,-3.945107327641578,0.45499999999999985,0,0,0,0
51302010202,5,13,2,1,2,2,15.013069401492384,17635.788348624403,317712.8671875,0.18299999833106995,113,0.556837797164917,0.556837797164917,6,2006,7,3,1,1,0,0,11,0.055508574470849316,0.2879140668363402,0.7120859331636598,-1.64612455278205,-2.5516610929852663,-0.07500000000000018,0,0,0,0
51303010202,5,13,3,1,2,2,14.327995057160193,15102.184749126121,317712.8671875,0.18299999833106995,113,0.556837797164917,0.556837797164917,6,2006,8,3,1,1,0,0,11,0.04753406710535738,0.2879140668363402,0.7120859331636598,-1.8012154003795378,-2.706751940582754,-0.07500000000000018,0,0,0,0
10102020202,1,1,2,2,2,2,14.350434291062978,19741.55080381283,344245.5,0.1420000046491623,110,0.43208178877830505,0.43208178877830505,7,2006,1,3,5,1,1,0,12,0.0573473024449494,0.23604265163233618,0.7639573483676638,-1.414886710188278,-2.5893861551004638,-0.10499999999999998,0,0,0,0
10103020202,1,1,3,2,2,2,12.973721818210793,20476.52418789264,344245.5,0.1420000046491623,110,0.43208178877830505,0.43208178877830505,7,2006,2,3,5,1,1,0,12,0.05948232929084807,0.23604265163233618,0.7639573483676638,-1.3783332342182066,-2.5528326791303924,-0.10499999999999998,0,0,0,0
40402020202,4,4,2,2,2,2,9.415839103943524,5862.268334140029,344245.5,0.621999979019165,102,1.8926398754119873,1.8926398754119873,7,2006,3,3,5,1,0,0,12,0.017029324520262512,0.23604265163233618,0.7639573483676638,-2.6290756861708364,-3.803575131083022,-0.18500000000000005,0,0,0,0
