market_ids,product_ids,firm_ids,shares,prices,calor,sizeid,import,msize,inshr,outshr,logcondshr,logodds,firmid,brndid,cityid,yearid,montid,fiscid,fisccity,coalid,leadid,mpost,cpost,apost,mcpost,dist,distbutfor,coalpost,num_products,sum_dist,sumdist_abi,sumdist_mc,z_inc_const,z_inc_calor,z_inc_size,z_inc_import,mean_income
2,3,4,0.014001453360548158,9.41978300946928,-0.18500000000000005,2,0,344245.5,0.17351781576814346,0.8264821842318566,-2.5171191429628843,-4.07801722565547,4,4,2,1,4,2006,5,1,0,0,0,0,0,1.8407268524169922,1.8407268524169922,0,8,10.715871334075928,0,10.715871334075928,-10.144903154312498,1.8768070835478128,-20.289806308624996,-0,-10.144903154312498
2,4,4,0.00969802382329555,8.854981106304594,-0.18500000000000005,3,0,344245.5,0.17351781576814346,0.8264821842318566,-2.8843581434613386,-4.445256226153925,4,4,2,1,4,2006,5,1,0,0,0,0,0,1.8407268524169922,1.8407268524169922,0,8,10.715871334075928,0,10.715871334075928,-10.144903154312498,1.8768070835478128,-30.434709462937494,-0,-10.144903154312498
2,5,2,0.00968432334752561,14.238027295156728,0.2749999999999999,2,1,344245.5,0.17351781576814346,0.8264821842318566,-2.8857718502669156,-4.446669932959502,2,5,2,1,4,2006,5,0,0,0,0,0,0,3.477257251739502,3.477257251739502,0,8,10.715871334075928,0,0,-10.144903154312498,-2.789848367435936,-20.289806308624996,-10.144903154312498,-10.144903154312498
2,6,3,0.007977194983980486,14.340571783483103,0.45499999999999985,2,1,344245.5,0.17351781576814346,0.8264821842318566,-3.079693434755603,-4.64059151744819,3,7,2,1,4,2006,5,0,0,0,0,0,0,1.3731467723846436,1.3731467723846436,0,8,10.715871334075928,0,0,-10.144903154312498,-4.615930935212185,-20.289806308624996,-10.144903154312498,-10.144903154312498
2,7,5,0.022911746228717136,14.195581007708306,-0.07500000000000018,2,0,344245.5,0.17351781576814346,0.8264821842318566,-2.024630563852372,-3.5855286465449585,5,13,2,1,4,2006,5,1,0,0,0,0,0,0.671776533126831,0.671776533126831,0,8,10.715871334075928,0,10.715871334075928,-10.144903154312498,0.7608677365734392,-20.289806308624996,-0,-10.144903154312498
2,8,5,0.024684838320299853,12.994559446421322,-0.07500000000000018,3,0,344245.5,0.17351781576814346,0.8264821842318566,-1.9500910566828613,-3.510989139375448,5,13,2,1,4,2006,5,1,0,0,0,0,0,0.671776533126831,0.671776533126831,0,8,10.715871334075928,0,10.715871334075928,-10.144903154312498,0.7608677365734392,-30.434709462937494,-0,-10.144903154312498
3,1,1,0.027431603638918344,16.922173989353546,-0.10499999999999998,2,0,75346.69921875,0.16521902757394755,0.8347809724260524,-1.7955762672754316,-3.4154736157722723,1,1,3,1,4,2006,9,1,1,0,0,0,0,0.15211153030395508,0.15211153030395508,0,8,15.006364107131958,15.006364107131958,0,3.6125399606875,-0.37931669587218747,7.225079921375,0,3.6125399606875
3,2,1,0.03096300426627007,13.54053488340527,-0.10499999999999998,3,0,75346.69921875,0.16521902757394755,0.8347809724260524,-1.6744789524353707,-3.2943763009322113,1,1,3,1,4,2006,9,1,1,0,0,0,0,0.15211153030395508,0.15211153030395508,0,8,15.006364107131958,15.006364107131958,0,3.6125399606875,-0.37931669587218747,10.837619882062501,0,3.6125399606875
3,3,4,0.007786843655710569,11.533639111459538,-0.18500000000000005,2,0,75346.69921875,0.16521902757394755,0.8347809724260524,-3.0548364346823864,-4.674733783179227,4,4,3,1,4,2006,9,1,0,0,0,0,0,1.6838804483413696,1.6838804483413696,0,8,15.006364107131958,0,15.006364107131958,3.6125399606875,-0.6683198927271877,7.225079921375,0,3.6125399606875
3,4,4,0.01883947964411874,8.880663594769716,-0.18500000000000005,3,0,75346.69921875,0.16521902757394755,0.8347809724260524,-2.171317384445472,-3.7912147329423127,4,4,3,1,4,2006,9,1,0,0,0,0,0,1.6838804483413696,1.6838804483413696,0,8,15.006364107131958,0,15.006364107131958,3.6125399606875,-0.6683198927271877,10.837619882062501,0,3.6125399606875
3,5,2,0.011424193015706605,14.025137774181589,0.2749999999999999,2,1,75346.69921875,0.16521902757394755,0.8347809724260524,-2.671538732386257,-4.291436080883098,2,5,3,1,4,2006,9,0,0,0,0,0,0,6.948596477508545,6.948596477508545,0,8,15.006364107131958,0,0,3.6125399606875,0.9934484891890623,7.225079921375,3.6125399606875,3.6125399606875
3,6,3,0.014400621373944884,14.435121826266137,0.45499999999999985,2,1,75346.69921875,0.16521902757394755,0.8347809724260524,-2.440000676853963,-4.059898025350804,3,7,3,1,4,2006,9,0,0,0,0,0,0,0,0,0,8,15.006364107131958,0,0,3.6125399606875,1.643705682112812,7.225079921375,3.6125399606875,3.6125399606875
3,7,5,0.013734004339283387,17.63198576677899,-0.07500000000000018,2,0,75346.69921875,0.16521902757394755,0.8347809724260524,-2.4873972073230024,-4.107294555819843,5,13,3,1,4,2006,9,1,0,0,0,0,0,2.192891836166382,2.192891836166382,0,8,15.006364107131958,0,15.006364107131958,3.6125399606875,-0.27094049705156315,7.225079921375,0,3.6125399606875
3,8,5,0.040639277639994933,13.097135865447733,-0.07500000000000018,3,0,75346.69921875,0.16521902757394755,0.8347809724260524,-1.4025370049675043,-3.022434353464345,5,13,3,1,4,2006,9,1,0,0,0,0,0,2.192891836166382,2.192891836166382,0,8,15.006364107131958,0,15.006364107131958,3.6125399606875,-0.27094049705156315,10.837619882062501,0,3.6125399606875
4,1,1,0.014367911373508376,13.6756298405789,-0.10499999999999998,2,0,361799.3671875,0.11158289586178423,0.8884171041382157,-2.049770432098059,-4.124444001363486,1,1,4,1,4,2006,13,1,1,0,0,0,0,0.4350270926952362,0.4350270926952362,0,8,12.642420470714569,12.642420470714569,0,-7.6288888299124995,0.8010333271408123,-15.257777659824999,-0,-7.6288888299124995
4,2,1,0.018747410327276882,11.54193879095731,-0.10499999999999998,3,0,361799.3671875,0.11158289586178423,0.8884171041382157,-1.7837121483150389,-3.858385717580466,1,1,4,1,4,2006,13,1,1,0,0,0,0,0.4350270926952362,0.4350270926952362,0,8,12.642420470714569,12.642420470714569,0,-7.6288888299124995,0.8010333271408123,-22.8866664897375,-0,-7.6288888299124995
4,3,4,0.015619296274381427,9.241373504109315,-0.18500000000000005,2,0,361799.3671875,0.11158289586178423,0.8884171041382157,-1.9662606847738893,-4.040934254039316,4,4,4,1,4,2006,13,1,0,0,0,0,0,1.18670654296875,1.18670654296875,0,8,12.642420470714569,0,12.642420470714569,-7.6288888299124995,1.4113444335338128,-15.257777659824999,-0,-7.6288888299124995
4,4,4,0.023856763452003535,7.295171564975859,-0.18500000000000005,3,0,361799.3671875,0.11158289586178423,0.8884171041382157,-1.5427000152884642,-3.6173735845538912,4,4,4,1,4,2006,13,1,0,0,0,0,0,1.18670654296875,1.18670654296875,0,8,12.642420470714569,0,12.642420470714569,-7.6288888299124995,1.4113444335338128,-22.8866664897375,-0,-7.6288888299124995
4,5,2,0.010034896899778798,14.604688391593506,0.2749999999999999,2,1,361799.3671875,0.11158289586178423,0.8884171041382157,-2.4086990671813933,-4.48337263644682,2,5,4,1,4,2006,13,0,0,0,0,0,0,5.791483402252197,5.791483402252197,0,8,12.642420470714569,0,0,-7.6288888299124995,-2.0979444282259365,-15.257777659824999,-7.6288888299124995,-7.6288888299124995
4,6,3,0.009004118559037889,14.260394404031285,0.45499999999999985,2,1,361799.3671875,0.11158289586178423,0.8884171041382157,-2.5170856849819536,-4.59175925424738,3,7,4,1,4,2006,13,0,0,0,0,0,0,1.0683319568634033,1.0683319568634033,0,8,12.642420470714569,0,0,-7.6288888299124995,-3.471144417610186,-15.257777659824999,-7.6288888299124995,-7.6288888299124995
4,7,5,0.00725394982630362,14.020781951937025,-0.07500000000000018,2,0,361799.3671875,0.11158289586178423,0.8884171041382157,-2.7332216511709646,-4.807895220436391,5,13,4,1,4,2006,13,1,0,0,0,0,0,1.269568920135498,1.269568920135498,0,8,12.642420470714569,0,12.642420470714569,-7.6288888299124995,0.5721666622434388,-15.257777659824999,-0,-7.6288888299124995
4,8,5,0.012698549149493699,10.426265972878031,-0.07500000000000018,3,0,361799.3671875,0.11158289586178423,0.8884171041382157,-2.1732800285727256,-4.247953597838152,5,13,4,1,4,2006,13,1,0,0,0,0,0,1.269568920135498,1.269568920135498,0,8,12.642420470714569,0,12.642420470714569,-7.6288888299124995,0.5721666622434388,-22.8866664897375,-0,-7.6288888299124995
5,1,1,0.039632118585517725,13.363134104736623,-0.10499999999999998,2,0,613831.078125,0.22679360302682416,0.7732063969731758,-1.7444005011983224,-2.970906155766071,1,1,5,1,4,2006,17,1,1,0,0,0,0,0.8049481511116028,0.8049481511116028,0,8,9.31313145160675,9.31313145160675,0,-7.002162378912499,0.7352270497858122,-14.004324757824998,-0,-7.002162378912499
5,2,1,0.0649317291618806,11.52617086280394,-0.10499999999999998,3,0,613831.078125,0.22679360302682416,0.7732063969731758,-1.2507039687707342,-2.477209623338483,1,1,5,1,4,2006,17,1,1,0,0,0,0,0.8049481511116028,0.8049481511116028,0,8,9.31313145160675,9.31313145160675,0,-7.002162378912499,0.7352270497858122,-21.006487136737498,-0,-7.002162378912499
5,3,4,0.011054350217651103,8.779999697357445,-0.18500000000000005,2,0,613831.078125,0.22679360302682416,0.7732063969731758,-3.021216330761204,-4.247721985328953,4,4,5,1,4,2006,17,1,0,0,0,0,0,0.8996478319168091,0.8996478319168091,0,8,9.31313145160675,0,9.31313145160675,-7.002162378912499,1.2954000400988126,-14.004324757824998,-0,-7.002162378912499
5,4,4,0.017476213037377886,7.730504669275547,-0.18500000000000005,3,0,613831.078125,0.22679360302682416,0.7732063969731758,-2.563199664809278,-3.7897053193770263,4,4,5,1,4,2006,17,1,0,0,0,0,0,0.8996478319168091,0.8996478319168091,0,8,9.31313145160675,0,9.31313145160675,-7.002162378912499,1.2954000400988126,-21.006487136737498,-0,-7.002162378912499
5,5,2,0.008830666923834558,13.922435449614493,0.2749999999999999,2,1,613831.078125,0.22679360302682416,0.7732063969731758,-3.2458098250299585,-4.472315479597707,2,5,5,1,4,2006,17,0,0,0,0,0,0,4.5692644119262695,4.5692644119262695,0,8,9.31313145160675,0,0,-7.002162378912499,-1.9255946542009366,-14.004324757824998,-7.002162378912499,-7.002162378912499
5,6,3,0.0073082737143607525,14.144681200348966,0.45499999999999985,2,1,613831.078125,0.22679360302682416,0.7732063969731758,-3.4350332742199923,-4.661538928787741,3,7,5,1,4,2006,17,0,0,0,0,0,0,0.618507981300354,0.618507981300354,0,8,9.31313145160675,0,0,-7.002162378912499,-3.185983882405186,-14.004324757824998,-7.002162378912499,-7.002162378912499
5,7,5,0.029921289654405214,13.032947976011634,-0.07500000000000018,2,0,613831.078125,0.22679360302682416,0.7732063969731758,-2.025470110506734,-3.2519757650744827,5,13,5,1,4,2006,17,1,0,0,0,0,0,0.3580835461616516,0.3580835461616516,0,8,9.31313145160675,0,9.31313145160675,-7.002162378912499,0.5251621784184387,-14.004324757824998,-0,-7.002162378912499
5,8,5,0.04763896173179632,11.428342889558834,-0.07500000000000018,3,0,613831.078125,0.22679360302682416,0.7732063969731758,-1.5603894159000118,-2.7868950704677604,5,13,5,1,4,2006,17,1,0,0,0,0,0,0.3580835461616516,0.3580835461616516,0,8,9.31313145160675,0,9.31313145160675,-7.002162378912499,0.5251621784184387,-21.006487136737498,-0,-7.002162378912499
6,1,1,0.056385484160001484,15.073518477462423,-0.10499999999999998,2,0,317712.8671875,0.20059804124867614,0.7994019587513239,-1.269091358688666,-2.651652144222817,1,1,1,2,1,2006,1,1,1,0,0,0,0,0.11465343087911606,0.11465343087911606,0,8,8.579126939177513,8.579126939177513,0,4.7971066490875,-0.5036961981541874,9.594213298175,0,4.7971066490875
6,2,1,0.027716655265277765,15.15664594104885,-0.10499999999999998,3,0,317712.8671875,0.20059804124867614,0.7994019587513239,-1.979269605401172,-3.361830390935323,1,1,1,2,1,2006,1,1,1,0,0,0,0,0.11465343087911606,0.11465343087911606,0,8,8.579126939177513,8.579126939177513,0,4.7971066490875,-0.5036961981541874,14.391319947262499,0,4.7971066490875
6,3,4,0.015650816532926513,10.09869830937411,-0.18500000000000005,2,0,317712.8671875,0.20059804124867614,0.7994019587513239,-2.550780020763927,-3.9333408062980784,4,4,1,2,1,2006,1,1,0,0,0,0,0,1.4733375310897827,1.4733375310897827,0,8,8.579126939177513,0,8.579126939177513,4.7971066490875,-0.8874647300811876,9.594213298175,0,4.7971066490875
6,4,4,0.006532256654421193,10.158078874222234,-0.18500000000000005,3,0,317712.8671875,0.20059804124867614,0.7994019587513239,-3.4245506448218936,-4.807111430356045,4,4,1,2,1,2006,1,1,0,0,0,0,0,1.4733375310897827,1.4733375310897827,0,8,8.579126939177513,0,8.579126939177513,4.7971066490875,-0.8874647300811876,14.391319947262499,0,4.7971066490875
6,5,2,0.012542665428027283,15.868607755093382,0.2749999999999999,2,1,317712.8671875,0.20059804124867614,0.7994019587513239,-2.7721670443294126,-4.154727829863564,2,5,1,2,1,2006,1,0,0,0,0,0,0,3.5403671264648438,3.5403671264648438,0,8,8.579126939177513,0,0,4.7971066490875,1.319204328499062,9.594213298175,4.7971066490875,4.7971066490875
6,6,3,0.010638389816759335,15.650686838474305,0.45499999999999985,2,1,317712.8671875,0.20059804124867614,0.7994019587513239,-2.93683397156677,-4.3193947571009215,3,7,1,2,1,2006,1,0,0,0,0,0,0,0.8660283088684082,0.8660283088684082,0,8,8.579126939177513,0,0,4.7971066490875,2.1826835253348116,9.594213298175,4.7971066490875,4.7971066490875
6,7,5,0.04474300492021246,15.281673494806078,-0.07500000000000018,2,0,317712.8671875,0.20059804124867614,0.7994019587513239,-1.5003679931465979,-2.882928778680749,5,13,1,2,1,2006,1,1,0,0,0,0,0,0.4983747899532318,0.4983747899532318,0,8,8.579126939177513,0,8.579126939177513,4.7971066490875,-0.3597829986815633,9.594213298175,0,4.7971066490875
6,8,5,0.02638876847105012,14.959911912644714,-0.07500000000000018,3,0,317712.8671875,0.20059804124867614,0.7994019587513239,-2.028364628091179,-3.41092541362533,5,13,1,2,1,2006,1,1,0,0,0,0,0,0.4983747899532318,0.4983747899532318,0,8,8.579126939177513,0,8.579126939177513,4.7971066490875,-0.3597829986815633,14.391319947262499,0,4.7971066490875
7,1,1,0.04669873044280086,14.662276673404197,-0.10499999999999998,2,0,344245.5,0.17212938172343548,0.8278706182765645,-1.3045294344342693,-2.875139905129271,1,1,2,2,1,2006,5,1,1,0,0,0,0,0.3867170512676239,0.3867170512676239,0,8,9.86128455400467,9.86128455400467,0,-5.216672521112498,0.5477506147168122,-10.433345042224996,-0,-5.216672521112498
7,2,1,0.039106841471786835,13.393189442161312,-0.10499999999999998,3,0,344245.5,0.17212938172343548,0.8278706182765645,-1.4819489879723997,-3.0525594586674014,1,1,2,2,1,2006,5,1,1,0,0,0,0,0.3867170512676239,0.3867170512676239,0,8,9.86128455400467,9.86128455400467,0,-5.216672521112498,0.5477506147168122,-15.650017563337494,-0,-5.216672521112498
7,3,4,0.013903799588265533,9.461836322601892,-0.18500000000000005,2,0,344245.5,0.17212938172343548,0.8278706182765645,-2.5160842589039314,-4.086694729598933,4,4,2,2,1,2006,5,1,0,0,0,0,0,1.6939295530319214,1.6939295530319214,0,8,9.86128455400467,0,9.86128455400467,-5.216672521112498,0.9650844164058124,-10.433345042224996,-0,-5.216672521112498
7,4,4,0.009177515769287806,8.725113459747837,-0.18500000000000005,3,0,344245.5,0.17212938172343548,0.8278706182765645,-2.931489858717942,-4.502100329412944,4,4,2,2,1,2006,5,1,0,0,0,0,0,1.6939295530319214,1.6939295530319214,0,8,9.86128455400467,0,9.86128455400467,-5.216672521112498,0.9650844164058124,-15.650017563337494,-0,-5.216672521112498
7,5,2,0.008392190164070164,14.611983532769516,0.2749999999999999,2,1,344245.5,0.17212938172343548,0.8278706182765645,-3.02094488236245,-4.591555353057451,2,5,2,2,1,2006,5,0,0,0,0,0,0,3.1999473571777344,3.1999473571777344,0,8,9.86128455400467,0,0,-5.216672521112498,-1.4345849433059366,-10.433345042224996,-5.216672521112498,-5.216672521112498
7,6,3,0.007564589091295649,14.195568178151799,0.45499999999999985,2,1,344245.5,0.17212938172343548,0.8278706182765645,-3.124768384674729,-4.69537885536973,3,7,2,2,1,2006,5,0,0,0,0,0,0,1.2636387348175049,1.2636387348175049,0,8,9.86128455400467,0,0,-5.216672521112498,-2.373585997106186,-10.433345042224996,-5.216672521112498,-5.216672521112498
7,7,5,0.022888645944403044,14.267837018668963,-0.07500000000000018,2,0,344245.5,0.17212938172343548,0.8278706182765645,-2.0176054360430413,-3.5882159067380432,5,13,2,2,1,2006,5,1,0,0,0,0,0,0.6182026267051697,0.6182026267051697,0,8,9.86128455400467,0,9.86128455400467,-5.216672521112498,0.39125043908343826,-10.433345042224996,-0,-5.216672521112498
7,8,5,0.02439706925152558,13.221956294380893,-0.07500000000000018,3,0,344245.5,0.17212938172343548,0.8278706182765645,-1.9537834009179342,-3.524393871612936,5,13,2,2,1,2006,5,1,0,0,0,0,0,0.6182026267051697,0.6182026267051697,0,8,9.86128455400467,0,9.86128455400467,-5.216672521112498,0.39125043908343826,-15.650017563337494,-0,-5.216672521112498
8,1,1,0.03182253155526818,16.32491112324528,-0.10499999999999998,2,0,75346.69921875,0.18788495831363713,0.8121150416863628,-1.7756552733001096,-3.2394674287157086,1,1,3,2,1,2006,9,1,1,0,0,0,0,0.13998068869113922,0.13998068869113922,0,8,13.809611588716507,13.809611588716507,0,9.921289657287502,-1.0417354140151875,19.842579314575005,0,9.921289657287502
8,2,1,0.036359657356916104,13.514945797850887,-0.10499999999999998,3,0,75346.69921875,0.18788495831363713,0.8121150416863628,-1.6423700060267903,-3.1061821614423892,1,1,3,2,1,2006,9,1,1,0,0,0,0,0.13998068869113922,0.13998068869113922,0,8,13.809611588716507,13.809611588716507,0,9.921289657287502,-1.0417354140151875,29.763868971862507,0,9.921289657287502
8,3,4,0.00859995631363269,10.81164147270292,-0.18500000000000005,2,0,75346.69921875,0.18788495831363713,0.8121150416863628,-3.084072728228089,-4.547884883643688,4,4,3,2,1,2006,9,1,0,0,0,0,0,1.5495915412902832,1.5495915412902832,0,8,13.809611588716507,0,13.809611588716507,9.921289657287502,-1.8354385865981886,19.842579314575005,0,9.921289657287502
8,4,4,0.022382023797126237,8.643066198272626,-0.18500000000000005,3,0,75346.69921875,0.18788495831363713,0.8121150416863628,-2.1275717240431407,-3.5913838794587396,4,4,3,2,1,2006,9,1,0,0,0,0,0,1.5495915412902832,1.5495915412902832,0,8,13.809611588716507,0,13.809611588716507,9.921289657287502,-1.8354385865981886,29.763868971862507,0,9.921289657287502
8,5,2,0.010675223322233193,13.977979170443783,0.2749999999999999,2,1,75346.69921875,0.18788495831363713,0.8121150416863628,-2.867904372653109,-4.331716528068708,2,5,3,2,1,2006,9,0,0,0,0,0,0,6.394448280334473,6.394448280334473,0,8,13.809611588716507,0,0,9.921289657287502,2.728354655754062,19.842579314575005,9.921289657287502,9.921289657287502
8,6,3,0.014331496256030564,14.364031726619153,0.45499999999999985,2,1,75346.69921875,0.18788495831363713,0.8121150416863628,-2.5733702010372013,-4.0371823564528,3,7,3,2,1,2006,9,0,0,0,0,0,0,0,0,0,8,13.809611588716507,0,0,9.921289657287502,4.514186794065812,19.842579314575005,9.921289657287502,9.921289657287502
8,7,5,0.017734220280543035,16.851439210699027,-0.07500000000000018,2,0,75346.69921875,0.18788495831363713,0.8121150416863628,-2.3603337294156606,-3.8241458848312595,5,13,3,2,1,2006,9,1,0,0,0,0,0,2.0180094242095947,2.0180094242095947,0,8,13.809611588716507,0,13.809611588716507,9.921289657287502,-0.7440967242965645,19.842579314575005,0,9.921289657287502
8,8,5,0.04597984943188713,12.935055025141363,-0.07500000000000018,3,0,75346.69921875,0.18788495831363713,0.8121150416863628,-1.407626606978425,-2.871438762394024,5,13,3,2,1,2006,9,1,0,0,0,0,0,2.0180094242095947,2.0180094242095947,0,8,13.809611588716507,0,13.809611588716507,9.921289657287502,-0.7440967242965645,29.763868971862507,0,9.921289657287502
9,1,1,0.013441791004557528,13.936162006973326,-0.10499999999999998,2,0,361799.3671875,0.10048030339589739,0.8995196966041026,-2.01159313669642,-4.203492364947222,1,1,4,2,1,2006,13,1,1,0,0,0,0,0.40033385157585144,0.40033385157585144,0,8,11.634191632270813,11.634191632270813,0,-3.8758378075124993,0.40696296978881236,-7.751675615024999,-0,-3.8758378075124993
9,2,1,0.016849376467355456,11.31109926474829,-0.10499999999999998,3,0,361799.3671875,0.10048030339589739,0.8995196966041026,-1.7856480709719174,-3.9775472992227194,1,1,4,2,1,2006,13,1,1,0,0,0,0,0.40033385157585144,0.40033385157585144,0,8,11.634191632270813,11.634191632270813,0,-3.8758378075124993,0.40696296978881236,-11.627513422537497,-0,-3.8758378075124993
9,3,4,0.013926039823277678,9.13261511282141,-0.18500000000000005,2,0,361799.3671875,0.10048030339589739,0.8995196966041026,-1.9762012660295554,-4.168100494280357,4,4,4,2,1,2006,13,1,0,0,0,0,0,1.0920671224594116,1.0920671224594116,0,8,11.634191632270813,0,11.634191632270813,-3.8758378075124993,0.7170299943898126,-7.751675615024999,-0,-3.8758378075124993
9,4,4,0.019273968055039205,7.295193743146145,-0.18500000000000005,3,0,361799.3671875,0.10048030339589739,0.8995196966041026,-1.651206342165246,-3.843105570416048,4,4,4,2,1,2006,13,1,0,0,0,0,0,1.0920671224594116,1.0920671224594116,0,8,11.634191632270813,0,11.634191632270813,-3.8758378075124993,0.7170299943898126,-11.627513422537497,-0,-3.8758378075124993
9,5,2,0.009747976644048783,14.57482729739312,0.2749999999999999,2,1,361799.3671875,0.10048030339589739,0.8995196966041026,-2.3329019823944375,-4.524801210645239,2,5,4,2,1,2006,13,0,0,0,0,0,0,5.329614639282227,5.329614639282227,0,8,11.634191632270813,0,0,-3.8758378075124993,-1.065855397065937,-7.751675615024999,-3.8758378075124993,-3.8758378075124993
9,6,3,0.007383560903774094,14.314743106093962,0.45499999999999985,2,1,361799.3671875,0.10048030339589739,0.8995196966041026,-2.6107056926512353,-4.802604920902037,3,7,4,2,1,2006,13,0,0,0,0,0,0,0.9831327795982361,0.9831327795982361,0,8,11.634191632270813,0,0,-3.8758378075124993,-1.7635062024181867,-7.751675615024999,-3.8758378075124993,-3.8758378075124993
9,7,5,0.007151085126942972,13.776636140679987,-0.07500000000000018,2,0,361799.3671875,0.10048030339589739,0.8995196966041026,-2.6426976109842384,-4.83459683923504,5,13,4,2,1,2006,13,1,0,0,0,0,0,1.168321132659912,1.168321132659912,0,8,11.634191632270813,0,11.634191632270813,-3.8758378075124993,0.29068783556343814,-7.751675615024999,-0,-3.8758378075124993
9,8,5,0.012706505370901669,10.105682753752891,-0.07500000000000018,3,0,361799.3671875,0.10048030339589739,0.8995196966041026,-2.067847625934074,-4.2597468541848755,5,13,4,2,1,2006,13,1,0,0,0,0,0,1.168321132659912,1.168321132659912,0,8,11.634191632270813,0,11.634191632270813,-3.8758378075124993,0.29068783556343814,-11.627513422537497,-0,-3.8758378075124993
10,1,1,0.036521071698762966,13.346383175900112,-0.10499999999999998,2,0,613831.078125,0.16849492389355805,0.831505076106442,-1.5290162232514606,-3.125348002546149,1,1,5,2,1,2006,17,1,1,0,0,0,0,0.7407538294792175,0.7407538294792175,0,8,8.570412635803223,8.570412635803223,0,-3.6770073469124993,0.38608577142581235,-7.354014693824999,-0,-3.6770073469124993
